bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,1.180391,,,,,,,,,,,,,,,,,8b2467a2-638f-4afe-97c1-462ef35da7fb,3264,,"[49.2, 40.4]",69245,82,,True,,,-1.0789871,,Right Foot,,,"[53.7, 32.0]",Ground Pass,,9.5294285,,,Seydou Kéita,,,,,,2,From Kick Off,David Villa Sánchez,12737.0,Left Wing,187,Barcelona,217,['9ae3d071-03dc-4bc5-87d5-236d743f9059'],18,,,,,,,,,,,,,,,Barcelona,217,00:37:18.509,Pass,,49.2,40.4,53.7,32.0,4,4,5,3,0.012626,0.014846,0.0022199999999999998,0.0022199999999999998,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.806819,,,,,,,,,,,,,,,,,432a0ce9-4383-4dc7-8ec3-057c089b7a24,3268,,"[53.7, 26.6]",69245,82,,,,,0.5924274,,Right Foot,,,"[58.9, 30.1]",Ground Pass,,6.2681737,,,Xavier Hernández Creus,,,,,Free Kick,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,188,Barcelona,217,['5a5c9b24-b8ad-41ef-a820-9bb9bfece043'],42,,,,,,,,,,,,,,,Barcelona,217,00:37:42.930,Pass,,53.7,26.6,58.9,30.1,5,2,5,3,0.014291,0.014846,0.0005549999999999999,0.0005549999999999999,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.124282,,,,,,,,,,,,,,,,,6494b201-1540-4086-97cb-41211ef78b63,3271,,"[58.9, 30.1]",69245,82,,,,,-2.6127112,,Right Foot,,,"[51.2, 25.6]",Ground Pass,,8.91852,,,Gerard Piqué Bernabéu,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,['156d6c20-4fd0-44f0-92d9-b79d97d1dc2f'],44,,,,,,,,,,,,,,,Barcelona,217,00:37:44.050,Pass,,58.9,30.1,51.2,25.6,5,3,4,2,0.014846,0.012692,-0.0021539999999999997,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.582054,,,,,,,,,,,,,,,,,ec6628f0-434d-4f18-a0bc-fa7cc857bd08,3274,,"[51.2, 25.2]",69245,82,,,,,-1.0339713,,Right Foot,,,"[63.4, 4.7]",Ground Pass,,23.855608,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,188,Barcelona,217,['1ff71c32-5b96-40dc-b21b-0524071e88d5'],45,,,,,,,,,,,,,,,Barcelona,217,00:37:45.215,Pass,,51.2,25.2,63.4,4.7,5,2,6,0,0.014291,0.014736,0.00044500000000000095,0.00044500000000000095,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.378092,,,,,,,,,,,,,,,,,885d6708-c973-4318-a09c-c27ef5c2c73e,3277,,"[64.5, 6.2]",69245,82,,,,,2.9611857,,Left Foot,,,"[48.6, 9.1]",Ground Pass,,16.162302,,,Gerard Piqué Bernabéu,,,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,188,Barcelona,217,['78ee28f1-ef43-4eb8-8b22-08bbf80a1d65'],47,,,,,,,,,,,,,,,Barcelona,217,00:37:47.798,Pass,,64.5,6.2,48.6,9.1,6,0,4,0,0.014736,0.011263,-0.0034730000000000004,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.584733,,,,,,,,,,,,,,,,,6183a1e1-ba67-4530-8dba-93be5ccf18a6,3280,,"[48.6, 9.1]",69245,82,,,,,0.63502675,,Right Foot,,,"[56.2, 14.7]",Ground Pass,,9.440339,,,Xavier Hernández Creus,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,188,Barcelona,217,['6a04a7b1-e809-4d7f-aeca-b6c15e77edd6'],49,,,,,,,,,,,,,,,Barcelona,217,00:37:49.216,Pass,,48.6,9.1,56.2,14.7,4,0,5,1,0.011263,0.013845,0.0025819999999999992,0.0025819999999999992,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.395603,,,,,,,,,,,,,,,,,71e65a02-d7aa-4375-97a0-ef8d7d76f43b,3283,,"[56.2, 14.7]",69245,82,,,,,1.7438724,,Right Foot,,,"[53.7, 29.0]",Ground Pass,,14.516887,,,Seydou Kéita,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,['2235dcd8-ce05-4ebf-a51c-788c05fd44e5'],49,,,,,,,,,,,,,,,Barcelona,217,00:37:49.840,Pass,,56.2,14.7,53.7,29.0,5,1,5,2,0.013845,0.014291,0.0004460000000000002,0.0004460000000000002,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.070613,,,,,,,,,,,,,,,,,26038fb2-636a-4413-ad00-db9b3dbd23ac,3286,,"[53.1, 44.5]",69245,82,,,,,1.8435842,,Left Foot,,,"[48.4, 61.3]",Ground Pass,,17.445057,,,Sergio Busquets i Burgos,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,188,Barcelona,217,['04e21ed0-177e-4fa0-811a-3c0027c5622d'],52,,,,,,,,,,,,,,,Barcelona,217,00:37:52.916,Pass,,53.1,44.5,48.4,61.3,5,4,4,6,0.014846,0.012147,-0.002699,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.577053,,,,,,,,,,,,,,,,,126578af-63b2-451c-9b1e-780a19c76955,3289,,"[52.5, 56.5]",69245,82,,,,,-0.6267429,,Right Foot,,,"[61.2, 50.2]",Ground Pass,,10.7415085,,,Seydou Kéita,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Back,188,Barcelona,217,['b7cde88b-fdc4-4e7e-999c-8407b2c2ed43'],56,,,,,,,,,,,,,,,Barcelona,217,00:37:56.490,Pass,,52.5,56.5,61.2,50.2,5,5,6,5,0.014291,0.016856,0.0025649999999999996,0.0025649999999999996,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.23589,,,,,,,,,,,,,,,,,b6ccb98a-3fdb-4b0f-9c36-263dc96d1fdf,3292,,"[65.3, 60.7]",69245,82,,,,,1.8698808,,Left Foot,,,"[61.6, 72.7]",Ground Pass,,12.557467,,,Daniel Alves da Silva,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,188,Barcelona,217,['541e5a7f-0b36-4606-8285-bdf010e327cb'],58,,,,,,,,,,,,,,,Barcelona,217,00:37:58.998,Pass,,65.3,60.7,61.6,72.7,6,6,6,7,0.016118,0.014736,-0.0013819999999999995,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.126561,,,,,,,,,,,,,,,,,0a66cbbe-e93f-48ca-ae56-ce556fd12300,3295,,"[61.4, 72.4]",69245,83,,,,,-1.2136623,,Right Foot,,,"[63.9, 65.7]",Ground Pass,,7.1512237,,,Seydou Kéita,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,188,Barcelona,217,['8b4987f9-202b-4d5f-999d-8a96dbc6e15a'],0,,,,,,,,,,,,,,,Barcelona,217,00:38:00.631,Pass,,61.4,72.4,63.9,65.7,6,7,6,6,0.014736,0.016118,0.0013819999999999995,0.0013819999999999995,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.616207,,,,,,,,,,,,,,,,,8a626e38-fd3c-4ea4-83ca-bf46974bda1f,3299,,"[65.9, 67.0]",69245,83,,,,,2.6532588,,Left Foot,,,"[56.3, 72.1]",Ground Pass,,10.870603,,,Daniel Alves da Silva,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,188,Barcelona,217,['f90dbcad-acd7-47b2-b7be-b0ada1ab4f9e'],2,,,,,,,,,,,,,,,Barcelona,217,00:38:02.654,Pass,,65.9,67.0,56.3,72.1,6,6,5,7,0.016118,0.012483,-0.003635000000000001,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.539772,,,,,,,,,,,,,,,,,9d1b5de8-46b3-4b3e-b1b6-00647de39106,3302,,"[57.5, 72.1]",69245,83,,,,,-0.9751408,,Right Foot,,,"[63.6, 63.1]",Low Pass,,10.872442,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,188,Barcelona,217,['e0b34c0d-0710-4b47-9fea-c8f55991ecbd'],3,,,,,,,,,,,,,,,Barcelona,217,00:38:03.422,Pass,,57.5,72.1,63.6,63.1,5,7,6,6,0.012483,0.016118,0.003635000000000001,0.003635000000000001,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.67286,,,,,,,,,,,,,,,,,ed57eb04-a399-4c52-a81d-eb22f3ec91ea,3309,,"[53.8, 47.1]",69245,83,,,,,-1.0714496,,Left Foot,,,"[58.0, 39.4]",Ground Pass,,8.770975,,,Xavier Hernández Creus,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,188,Barcelona,217,['d73f62bf-2124-4b75-a808-444da767bc58'],6,,,,,,,,,,,,,,,Barcelona,217,00:38:06.678,Pass,,53.8,47.1,58.0,39.4,5,4,5,3,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,2.374889,,,,,,,,,,,,,,,,,3460df13-1a73-425e-ba74-6e9a94e24cd6,3312,,"[68.3, 32.1]",69245,83,,,,,-0.8403428,,Right Foot,,,"[87.2, 11.0]",Ground Pass,,28.327019,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,['3052f39d-2743-4c9b-b714-00534c01d224'],9,,,,,,,,,,,,,,,Barcelona,217,00:38:09.738,Pass,,68.3,32.1,87.2,11.0,6,3,8,1,0.016895,0.024015,0.007120000000000001,0.007120000000000001,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.772061,,,,,,,,,,,,,,,,,13c9ae07-9551-4502-b179-f67807df2625,3316,,"[81.6, 13.6]",69245,83,,,,,1.9472866,,Left Foot,,,"[79.9, 17.9]",Ground Pass,,4.6238513,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,188,Barcelona,217,"['069a2214-25c4-404d-a34f-f10266ac7982', '3f3770c4-fc22-4938-9b0f-9f86090fad88', 'd97bd677-51c4-4ce3-9c04-e78378e3c491']",13,,,,,,,,,,,,,,,Barcelona,217,00:38:13.847,Pass,True,81.6,13.6,79.9,17.9,8,1,7,1,0.024015,0.018703,-0.005312000000000001,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.396339,,,,,,,,,,,,,,,,,e4aed50e-22e5-463a-8fea-658b45c62d74,3321,,"[54.9, 9.8]",69245,83,,,,,1.2490457,,Right Foot,,,"[62.2, 31.7]",Ground Pass,,23.084627,,,Seydou Kéita,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,['e141edc3-32c3-4cc4-83d0-3173d5d34d9a'],19,,,,,,,,,,,,,,,Barcelona,217,00:38:19.155,Pass,,54.9,9.8,62.2,31.7,5,0,6,3,0.012483,0.016895,0.004412000000000001,0.004412000000000001,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.149647,,,,,,,,,,,,,,,,,84688385-2fcc-438f-84c5-ce1ec71579a4,3325,,"[65.4, 18.9]",69245,83,,,,,0.8713924,,Left Foot,,,"[70.7, 25.2]",Ground Pass,,8.232861,,,Andrés Iniesta Luján,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,188,Barcelona,217,"['004daeb7-6b13-4c36-a8a5-2005602ed88e', '0465e902-4c4d-4576-9bf9-c329c4e07e48']",22,,,,,,,,,,,,,,,Barcelona,217,00:38:22.440,Pass,True,65.4,18.9,70.7,25.2,6,1,6,2,0.016118,0.016856,0.0007379999999999991,0.0007379999999999991,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,2.477491,,,,,,,,,,,,,,,,,fe130ee4-2d9d-4a18-9cc8-4dba826ccfc9,3328,,"[68.7, 48.8]",69245,83,,,,,1.0560982,,Right Foot,,,"[83.8, 75.5]",Ground Pass,,30.674093,,,Daniel Alves da Silva,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,188,Barcelona,217,['af6cd7ce-4a31-44db-add8-b6dec0c2e676'],26,,,,,,,,,,,,,,,Barcelona,217,00:38:26.475,Pass,,68.7,48.8,83.8,75.5,6,4,8,7,0.016895,0.021221,0.004326,0.004326,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,3.115924,,,,,,,,,,,,,,,,,93b4e826-a284-4ead-a8a3-26d8a2b7f48d,3331,,"[82.8, 71.4]",69245,83,,,,,0.023469867,,Left Foot,,,"[104.1, 71.9]",Ground Pass,,21.305868,,,Ibrahim Afellay,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,188,Barcelona,217,['961d2401-595e-4be9-a4bc-608329ccec95'],29,,,,,,,,,,,,,,,Barcelona,217,00:38:29.504,Pass,,82.8,71.4,104.1,71.9,8,7,10,7,0.021221,0.034851,0.01363,0.01363,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,2.024507,,,,,,,,,,,,,,,,,e5ccc846-8f7d-4877-8b87-2b4cc2631fa2,3335,,"[112.5, 77.8]",69245,83,,,,,-3.0942144,,Right Foot,,,"[89.3, 76.7]",Low Pass,,23.226063,,,Daniel Alves da Silva,,,,,,2,From Free Kick,Ibrahim Afellay,4891.0,Right Wing,188,Barcelona,217,"['191b1a32-9640-41ca-a0c6-fb398eaa1d79', '5638e2e8-7326-4563-b310-44ce9f38658f']",33,,,,,,,,,,,,,,,Barcelona,217,00:38:33.819,Pass,True,112.5,77.8,89.3,76.7,11,7,8,7,0.037926,0.021221,-0.016705,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.31735,,,,,,,,,,,,,,,,,d6ec98b4-2657-4632-8ced-44a9004e8a7a,3338,,"[89.0, 74.1]",69245,83,,,,,-1.070214,,Right Foot,,,"[98.3, 57.1]",Low Pass,,19.377563,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,188,Barcelona,217,"['6f277371-f293-4192-92a5-f6ef910002f7', 'a60aed0f-f380-4bfe-9ae5-55debaddccb4']",37,,,,,,,,,,,,,,,Barcelona,217,00:38:37.175,Pass,,89.0,74.1,98.3,57.1,8,7,9,5,0.021221,0.028552,0.007331000000000001,0.007331000000000001,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.972768,,,,,,,,,,,,,,,,,4f6f6b7e-a489-4ef9-a27c-5c9ad8dbb056,3343,,"[75.1, 49.1]",69245,83,,,,,0.6449155,,Right Foot,,,"[86.4, 57.6]",Ground Pass,,14.140014,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,['a3950461-5ad0-411b-922c-d3ec43291977'],43,,,,,,,,,,,,,,,Barcelona,217,00:38:43.790,Pass,,75.1,49.1,86.4,57.6,7,4,8,5,0.019971,0.024122,0.004151000000000002,0.004151000000000002,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.765273,,,,,,,,,,,,,,,,,6d3f3848-dcc4-46cf-8c0f-d5e6f7510def,3346,,"[85.2, 56.2]",69245,83,,,,,-2.4588625,,Right Foot,,,"[76.1, 48.8]",Ground Pass,,11.729024,,,Xavier Hernández Creus,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,188,Barcelona,217,['28a3bf25-95db-41fb-9ace-c52491e34449'],46,,,,,,,,,,,,,,,Barcelona,217,00:38:46.442,Pass,,85.2,56.2,76.1,48.8,8,5,7,4,0.024122,0.019971,-0.004151000000000002,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.683276,,,,,,,,,,,,,,,,,377ce5ab-cfd3-460f-8ce0-c2cd83b05d5f,3349,,"[83.5, 56.2]",69245,83,,,,,1.4083072,,Right Foot,,,"[86.5, 74.5]",Ground Pass,,18.544271,,,Daniel Alves da Silva,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,['d9ca6287-65bd-4e54-afca-157d920f8189'],49,,,,,,,,,,,,,,,Barcelona,217,00:38:49.790,Pass,,83.5,56.2,86.5,74.5,8,5,8,7,0.024122,0.021221,-0.002901000000000001,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.533148,,,,,,,,,,,,,,,,,a5ac48d5-a2e6-4f01-a1c8-342289825963,3352,,"[85.2, 75.3]",69245,83,,,,,-2.3179154,,Right Foot,,,"[73.9, 63.1]",Ground Pass,,16.62919,,,Andrés Iniesta Luján,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,188,Barcelona,217,['2a660988-a944-4946-a6d1-bc104433b708'],51,,,,,,,,,,,,,,,Barcelona,217,00:38:51.826,Pass,,85.2,75.3,73.9,63.1,8,7,7,6,0.021221,0.018703,-0.0025179999999999994,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.520768,,,,,,,,,,,,,,,,,a2c67697-d5bf-4adf-8261-b8d6b08e6d76,3355,,"[82.8, 55.6]",69245,83,,,,,-1.7547398,,Right Foot,,,"[79.6, 38.4]",Ground Pass,,17.495142,,,Seydou Kéita,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,188,Barcelona,217,['8eb4d4d1-35f8-456e-9ace-f32ba8f808bf'],56,,,,,,,,,,,,,,,Barcelona,217,00:38:56.610,Pass,,82.8,55.6,79.6,38.4,8,5,7,3,0.024122,0.019971,-0.004151000000000002,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.95881,,,,,,,,,,,,,,,,,83e1483e-f8a6-4797-a4e3-70a094593967,3358,,"[79.6, 38.4]",69245,83,,,,,1.4882773,,Left Foot,,,"[80.7, 51.7]",Ground Pass,,13.345411,,,Andrés Iniesta Luján,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,188,Barcelona,217,['7026c423-5544-4527-b2e7-63c4246a5fe3'],58,,,,,,,,,,,,,,,Barcelona,217,00:38:58.593,Pass,,79.6,38.4,80.7,51.7,7,3,8,5,0.019971,0.024122,0.004151000000000002,0.004151000000000002,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.768783,,,,,,,,,,,,,,,,,f8987da1-eeed-4b89-81bd-75ad4dfcbdea,3361,,"[80.7, 51.7]",69245,84,,,,,0.6365082,,Right Foot,,,"[87.6, 56.8]",Ground Pass,,8.58021,,,Xavier Hernández Creus,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,188,Barcelona,217,['df2a1763-e856-427b-ac9f-e5d6a888fc4c'],0,,,,,,,,,,,,,,,Barcelona,217,00:39:00.057,Pass,,80.7,51.7,87.6,56.8,8,5,8,5,0.024122,0.024122,0.0,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,2.202819,,,,,,,,,,,,,,,,,b1f6fd28-16e6-457e-84ef-057889c241f9,3364,,"[90.9, 55.6]",69245,84,,,,,-0.92012686,,Right Foot,,,"[107.8, 33.4]",Ground Pass,,27.900717,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,"['760f223a-901b-47e2-9005-462bbb50c78b', 'a98564e0-7c37-455a-bf8e-e407b45dbb12']",1,,,,,,,,,,,,,,,Barcelona,217,00:39:01.994,Pass,,90.9,55.6,107.8,33.4,9,5,10,3,0.028552,0.108051,0.07949899999999999,0.07949899999999999,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,3.39,,,,,,,,,,,,,,,,,9d57ccea-0173-44a3-a8df-d97556442838,3368,,"[24.5, 30.6]",69245,84,,,,,-0.07493927,,Left Foot,,,"[87.1, 25.9]",High Pass,,62.776188,Unknown,,Emmanuel Adebayor,,,,,,2,From Keeper,Iker Casillas Fernández,11179.0,Goalkeeper,189,Real Madrid,220,['6f1b7a0f-be67-4fae-a1a5-91d184c07f3b'],15,,,,,,,,,,,,,,,Real Madrid,220,00:39:15.368,Pass,,24.5,30.6,87.1,25.9,2,3,8,2,0.010165,0.024122,0.013957,0.013957,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.987698,,,,,,,,,,,,,,,,,10a775d9-0520-4b97-a355-f3b9d2bc2081,3372,,"[34.6, 52.9]",69245,84,,,,,-1.6078165,,Right Foot,,,"[33.8, 31.3]",Ground Pass,,21.614809,,,Gerard Piqué Bernabéu,,,,,Free Kick,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Back,190,Barcelona,217,['d0b7eb55-156a-4648-9c55-811723ba7655'],26,,,,,,,,,,,,,,,Barcelona,217,00:39:26.092,Pass,,34.6,52.9,33.8,31.3,3,5,3,3,0.011105,0.011324,0.00021900000000000044,0.00021900000000000044,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.821301,,,,,,,,,,,,,,,,,cf0796e6-1ed7-4ed0-b9b4-a6b759a4e717,3375,,"[59.7, 39.4]",69245,84,,,,,0.7951066,,Left Foot,,,"[64.8, 44.6]",Ground Pass,,7.283543,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,190,Barcelona,217,['e02b8528-dd03-4168-8c3f-e6551bf01144'],32,,,,,,,,,,,,,,,Barcelona,217,00:39:32.916,Pass,,59.7,39.4,64.8,44.6,5,3,6,4,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.006574,,,,,,,,,,,,,,,,,6622d261-99a5-4f55-b6b8-3dfc3addcf1f,3378,,"[64.8, 44.6]",69245,84,,,,,2.7928216,,Right Foot,,,"[54.9, 48.2]",Ground Pass,,10.53423,,,Xavier Hernández Creus,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,190,Barcelona,217,['c1041170-f4e2-42e7-8206-e75a818cf37a'],34,,,,,,,,,,,,,,,Barcelona,217,00:39:34.027,Pass,,64.8,44.6,54.9,48.2,6,4,5,4,0.016895,0.014846,-0.0020490000000000005,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.047463,,,,,,,,,,,,,,,,,e7ef2a66-fe50-492b-bafd-cdc06297ba6b,3381,,"[64.8, 54.8]",69245,84,,,,,0.42366892,,Right Foot,,,"[75.0, 59.4]",Ground Pass,,11.1892805,,,Ibrahim Afellay,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,190,Barcelona,217,['c69c7791-a7ec-4544-a55b-233d14f7160d'],38,,,,,,,,,,,,,,,Barcelona,217,00:39:38.553,Pass,,64.8,54.8,75.0,59.4,6,5,7,5,0.016856,0.019351,0.0024950000000000007,0.0024950000000000007,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
