50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.5633,,,,,,,,,,,,,,acf4a240-d930-47e4-962c-53e240b91422,3369,,"[120.0, 1.0]",69270,81,,,,,2.7443213,,Right Foot,,,"[105.7, 7.0]",,Ground Pass,,15.50774,,,,Maxwell Scherrer Cabelino Andrade,,,,,Corner,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,173,Barcelona,217,['ea9e4a66-6bd0-411a-b91f-d6d1d7964600'],5,,,,,,,,,,,,,,,,Barcelona,217,00:36:05.829,Pass,,120.0,1.0,105.7,7.0,11,0,10,0,0.037926,0.034851,-0.0030750000000000013,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.445381,,,,,,,,,,,,,,73b687c2-b5a5-4188-8fff-67fa8069e963,3372,,"[104.5, 10.3]",69270,81,,,,,2.4980915,,Left Foot,,,"[89.3, 21.7]",,Ground Pass,,19.0,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,2,From Corner,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,173,Barcelona,217,['c5dc9e2e-12c1-4e81-870a-ea4b9d6af7ce'],7,,,,,,,,,,,,,,,,Barcelona,217,00:36:07.698,Pass,,104.5,10.3,89.3,21.7,10,0,8,2,0.034851,0.024122,-0.010728999999999999,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.3758,,,,,,,,,,,,,,d09e6d42-af8c-40ce-8021-b610a83de91c,3375,,"[91.2, 28.6]",69270,81,,,,,1.103222,,Right Foot,,,"[106.6, 59.1]",,High Pass,,34.16738,,,,Carles Puyol i Saforcada,,,,,,2,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,173,Barcelona,217,['5d1a8871-10f5-4f81-bb0a-d2fc7d9e281e'],11,,,,,,,,,,,,,,,,Barcelona,217,00:36:11.178,Pass,,91.2,28.6,106.6,59.1,9,2,10,5,0.028552,0.054911,0.026359,0.026359,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.745534,,,,,,,,,,,,,,21a2d4b9-1dad-4307-832b-4ef987318f40,3385,,"[33.7, 1.0]",69270,81,,,,,2.075783,,,,,"[24.8, 17.1]",,High Pass,,18.396194,,,,Rafael López Gómez,,,,,Throw-in,2,From Throw In,José Manuel Jiménez Ortiz,26436.0,Left Back,174,Getafe,216,['daa6ab05-7705-47d9-b228-a58948221fa1'],28,,,,,,,,,,,,,,,,Getafe,216,00:36:28.663,Pass,,33.7,1.0,24.8,17.1,3,0,2,1,0.009777,0.009424,-0.00035299999999999915,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.071828,,,,,,,,,,,,,,028dd002-a192-4c6d-a3b7-833c69063a86,3388,,"[24.8, 16.7]",69270,81,,,,,0.41955855,,Right Foot,,,"[38.7, 22.9]",,Ground Pass,,15.220053,,,,Daniel Parejo Muñoz,,,,,,2,From Throw In,Rafael López Gómez,24614.0,Left Center Back,174,Getafe,216,['dece8929-731c-40bd-aa01-5bc0e84bcdce'],32,,,,,,,,,,,,,,,,Getafe,216,00:36:32.408,Pass,,24.8,16.7,38.7,22.9,2,1,3,2,0.009424,0.011105,0.0016810000000000002,0.0016810000000000002,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.133846,,,,,,,,,,,,,,14e9cabe-6321-4150-98fb-eadb272955f8,3391,,"[42.1, 24.9]",69270,81,,,,,0.6435011,,Right Foot,,,"[54.9, 34.5]",,Ground Pass,,16.0,,,,Juan Ángel Albín Leites,,,,,,2,From Throw In,Daniel Parejo Muñoz,6595.0,Left Center Midfield,174,Getafe,216,['97c127b2-c3cb-4210-8d0f-588411c16ec9'],36,,,,,,,,,,,,,,,,Getafe,216,00:36:36.646,Pass,,42.1,24.9,54.9,34.5,3,2,5,3,0.011105,0.014846,0.0037409999999999995,0.0037409999999999995,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.960496,,,,,,,,,,,,,,0b43f533-b4f0-4cb1-94ef-8e80486d5051,3394,,"[55.2, 34.5]",69270,81,,,,,-2.158799,,Left Foot,,,"[49.2, 25.5]",,Ground Pass,,10.816654,,,,Daniel Parejo Muñoz,,,,,,2,From Throw In,Juan Ángel Albín Leites,26425.0,Right Center Midfield,174,Getafe,216,['83dd1b91-9b6a-4d59-86ab-ee7153c17033'],37,,,,,,,,,,,,,,,,Getafe,216,00:36:37.820,Pass,,55.2,34.5,49.2,25.5,5,3,4,2,0.014846,0.012692,-0.0021539999999999997,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.230487,,,,,,,,,,,,,,7bd57cc8-9bd9-4a76-bd93-ce92b2423332,3398,,"[50.9, 24.8]",69270,81,,,,,-0.37890893,,Right Foot,,,"[61.7, 20.5]",,Ground Pass,,11.624543,,,,Nicolás Ladislao Fedor Flores,,,,,,2,From Throw In,Daniel Parejo Muñoz,6595.0,Left Center Midfield,174,Getafe,216,"['39595b68-a844-419f-97a6-98959fe130e5', 'd39fcf91-98c3-4e08-b049-0d63da02bd0e']",38,,,,,,,,,,,,,,,,Getafe,216,00:36:38.916,Pass,True,50.9,24.8,61.7,20.5,4,2,5,1,0.012692,0.013845,0.0011529999999999995,0.0011529999999999995,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.12491,,,,,,,,,,,,,,4fd8db1f-6d27-4b6d-af2e-afa1a796eba7,3402,,"[69.2, 5.8]",69270,81,,,,,-0.3926375,,Left Foot,,,"[79.1, 1.7]",,Ground Pass,,10.715409,,,,Manuel del Moral Fernández,,,,,,2,From Throw In,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,174,Getafe,216,"['97c7c41d-59d8-40fd-8899-8ce9eb8ed059', 'f82b6583-4ab1-40ac-918b-1b3206c5b11d']",42,,,,,,,,,,,,,,,,Getafe,216,00:36:42.295,Pass,True,69.2,5.8,79.1,1.7,6,0,7,0,0.014736,0.017451,0.0027150000000000004,0.0027150000000000004,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.615719,,,,,,,,,,,,,,ffe545c7-8486-4c1f-87a8-88c17a0b900c,3410,,"[113.5, 1.0]",69270,81,,,,,2.7291822,,,,,"[94.3, 9.4]",,High Pass,,20.9571,,Incomplete,,Daniel Parejo Muñoz,,,,,Throw-in,2,From Throw In,Manuel del Moral Fernández,24507.0,Left Wing,175,Getafe,216,"['686c7e66-f266-4db0-80a8-bb4b2d076763', 'aef3eb64-15f8-4ceb-ac37-ae57b1829c2d']",54,,,,,,,,,,,,,,,,Getafe,216,00:36:54.647,Pass,,113.5,1.0,94.3,9.4,11,0,9,0,0.037926,0.027563,-0.010363,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.314543,,,,,,,,,,,,,,1e85e26f-86bd-49a3-8a0d-10f88a32d32a,3413,,"[65.5, 1.0]",69270,82,,True,,,1.7268212,,,,,"[64.1, 9.9]",,High Pass,,9.009439,,,,Daniel Parejo Muñoz,,,,,Throw-in,2,From Throw In,José Manuel Jiménez Ortiz,26436.0,Left Back,176,Getafe,216,['3b5782ff-b7f1-4ab5-8bf2-20c7a8818b98'],2,,,,,,,,,,,,,,,,Getafe,216,00:37:02.726,Pass,,65.5,1.0,64.1,9.9,6,0,6,0,0.014736,0.014736,0.0,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.597313,,,,,,,,,,,,,,1cd8fee2-0df7-4b76-86c3-5bc5c783df29,3415,,"[63.8, 10.1]",69270,82,,,,,1.5350221,,Right Foot,,,"[65.5, 57.6]",,Low Pass,,47.53041,,,,Pablo César Pintos Cabral,,True,,,,2,From Throw In,Daniel Parejo Muñoz,6595.0,Left Center Midfield,176,Getafe,216,['b1199e03-9011-446e-b1b9-5842e57ab9ac'],4,,,,,,,,,,,,,,,,Getafe,216,00:37:04.292,Pass,,63.8,10.1,65.5,57.6,6,0,6,5,0.014736,0.016856,0.0021199999999999986,0.0021199999999999986,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.088321,,,,,,,,,,,,,,43e2a0d1-c597-487d-9c1b-b5e8e8e8969c,3418,,"[73.8, 59.6]",69270,82,,,,,0.937766,,Right Foot,,,"[85.1, 75.0]",,Ground Pass,,19.101048,,,,Ángel Javier Arizmendi de Lucas,,,,,,2,From Throw In,Pablo César Pintos Cabral,26722.0,Right Back,176,Getafe,216,['3289bc06-05f8-4823-87f2-56040da7ddfe'],9,,,,,,,,,,,,,,,,Getafe,216,00:37:09.047,Pass,,73.8,59.6,85.1,75.0,7,5,8,7,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.77,,,,,,,,,,,,,,26c97795-bcd5-453a-9c3d-0e7ff6e99589,3428,,"[47.0, 9.9]",69270,82,,,,,1.7894653,,Right Foot,,,"[44.4, 21.6]",,Ground Pass,,11.985408,,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,177,Barcelona,217,['1f8e0408-40b8-4ba6-9eff-ff327864bb74'],16,,,,,,,,,,,,,,,,Barcelona,217,00:37:16.246,Pass,,47.0,9.9,44.4,21.6,4,0,4,2,0.011263,0.012692,0.0014289999999999997,0.0014289999999999997,,,0.06382684,0.06382684,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.9941,,,,,,,,,,,,,,ddf94bc0-94b4-4613-b544-08e9b5761ca5,3432,,"[44.6, 19.5]",69270,82,,,,,2.550781,,Left Foot,,,"[36.4, 25.0]",,Ground Pass,,9.873702,,,,Javier Alejandro Mascherano,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,177,Barcelona,217,['bd28afde-0757-415c-ab7e-d0e8f78907c0'],18,,,,,,,,,,,,,,,,Barcelona,217,00:37:18.520,Pass,,44.6,19.5,36.4,25.0,4,1,3,2,0.012147,0.011105,-0.0010419999999999995,0.0,,,0.06382684,0.06382684,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.133392,,,,,,,,,,,,,,5c1e417a-e9d2-4365-87d9-a7a531f6823e,3436,,"[40.3, 29.6]",69270,82,,,,,1.3034667,,Right Foot,,,"[44.6, 45.3]",,Ground Pass,,16.278206,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,177,Barcelona,217,"['616cea17-6db4-4478-9c88-3323bb3d8a98', '75c084cf-849e-4e0d-8bd5-e4c23dc3b4b7']",19,,,,,,,,,,,,,,,,Barcelona,217,00:37:19.857,Pass,True,40.3,29.6,44.6,45.3,3,2,4,4,0.011105,0.012626,0.0015209999999999998,0.0015209999999999998,,,0.06382684,0.06382684,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.82598,,,,,,,,,,,,,,d21ee508-4e96-4218-a1c9-f24d6dd64d2b,3439,,"[55.7, 46.5]",69270,82,,,,,0.2719384,,Right Foot,,,"[66.1, 49.4]",,Ground Pass,,10.796759,,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,177,Barcelona,217,['5d52dab3-7f56-45f2-a0be-e681a668b1f0'],23,,,,,,,,,,,,,,,,Barcelona,217,00:37:23.165,Pass,,55.7,46.5,66.1,49.4,5,4,6,4,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,0.06382684,0.06382684,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.076527,,,,,,,,,,,,,,e66c73dd-4d72-44b6-b966-f5e41980a20c,3442,,"[69.9, 57.4]",69270,82,,,,,0.9792518,,Right Foot,,,"[83.0, 76.9]",,Ground Pass,,23.491701,,,,Daniel Alves da Silva,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,177,Barcelona,217,['a1f37eb6-09c2-42bd-9a64-4db9cf8fa5f9'],25,,,,,,,,,,,,,,,,Barcelona,217,00:37:25.395,Pass,,69.9,57.4,83.0,76.9,6,5,8,7,0.016856,0.021221,0.004365000000000001,0.004365000000000001,,,0.06382684,0.06382684,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.112705,,,,,,,,,,,,,,8bd61759-5355-400d-b5f5-6b80c8afe761,3445,,"[88.5, 78.1]",69270,82,,,,,-1.9912016,,Right Foot,,,"[77.1, 52.6]",,High Pass,,27.93224,,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,177,Barcelona,217,['f12a65b8-42c3-4986-b612-a9e19c33afde'],30,,,,,,,,,,,,,,,,Barcelona,217,00:37:30.249,Pass,,88.5,78.1,77.1,52.6,8,7,7,5,0.021221,0.019351,-0.0018700000000000001,0.0,,,0.06382684,0.06382684,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.3321,,,,,,,,,,,,,,00609a43-1d56-4c51-8365-6ad9d21e9501,3452,,"[89.3, 45.0]",69270,82,,,,,-0.7741627,efd13452-b65b-42fe-9142-6798470b0420,Left Foot,,,"[102.8, 31.8]",,Ground Pass,,18.880943,,,,Pedro Eliezer Rodríguez Ledesma,True,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,177,Barcelona,217,['7486ee5e-fb57-41c1-902c-48efafa4f15e'],35,,,,,,,,,,,,,,,,Barcelona,217,00:37:35.290,Pass,,89.3,45.0,102.8,31.8,8,4,10,3,0.023851,0.108051,0.0842,0.0842,0.06382684,,0.06382684,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.1541,,,,,,,,,,,,,,efd13452-b65b-42fe-9142-6798470b0420,3456,,"[109.3, 28.5]",69270,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,177,Barcelona,217,"['355e1cd2-730f-40d1-a4bb-10edda40567b', 'bd3d58e2-ff95-486d-af86-d0c55ae6026d']",37,,Left Foot,"[110.5, 30.0]",,"[{'location': [117.7, 36.8], 'player': {'id': 26686, 'name': 'Jordi Codina Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.5, 30.3], 'player': {'id': 26722, 'name': 'Pablo César Pintos Cabral'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.2, 38.7], 'player': {'id': 24614, 'name': 'Rafael López Gómez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",00609a43-1d56-4c51-8365-6ad9d21e9501,,,Blocked,0.06382684,Normal,Open Play,,,,Barcelona,217,00:37:37.870,Shot,,109.3,28.5,,,10,2,0,0,0.054911,0.006383,-0.048528,0.0,,0.06382684,0.06382684,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.810531,,,,,,,,,,,,,,df9df04c-ae93-4ad4-88dc-e0aa518005bc,3461,,"[13.2, 31.1]",69270,82,,,,,-1.0707276,,Keeper Arm,,,"[18.5, 21.4]",,Ground Pass,,11.053506,,,,José Manuel Jiménez Ortiz,,,,,,2,From Keeper,Jordi Codina Rodríguez,26686.0,Goalkeeper,178,Getafe,216,['71ad1d4f-3aa2-42dc-91ac-b9335b990a84'],41,,,,,,,,,,,,,,,,Getafe,216,00:37:41.484,Pass,,13.2,31.1,18.5,21.4,0,3,1,2,0.009411,0.009777,0.000366,0.000366,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.50272,,,,,,,,,,,,,,c0db205e-e1f4-4364-8012-457b8703696e,3464,,"[29.6, 21.4]",69270,82,,,,,1.7936965,,Left Foot,,,"[27.9, 28.9]",,Ground Pass,,7.6902537,,,,Daniel Parejo Muñoz,,,,,,2,From Keeper,José Manuel Jiménez Ortiz,26436.0,Left Back,178,Getafe,216,['421376bb-2967-4a8a-b106-11eb6bc8e4ca'],46,,,,,,,,,,,,,,,,Getafe,216,00:37:46.414,Pass,,29.6,21.4,27.9,28.9,2,2,2,2,0.010013,0.010013,0.0,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.75013,,,,,,,,,,,,,,cfe40609-c9b6-4fbc-9216-c9a54147d924,3468,,"[25.8, 22.4]",69270,82,,,,,0.1864869,,Right Foot,,,"[36.4, 24.4]",,Ground Pass,,10.787029,,Incomplete,,José Manuel Jiménez Ortiz,,,,,,2,From Keeper,Daniel Parejo Muñoz,6595.0,Left Center Midfield,178,Getafe,216,"['9f1de60a-8c20-4f35-bc98-be6e210cce0b', 'b14c60ea-f81a-4012-8456-a66ac2f25414', 'f52c2d05-da95-45e0-8f06-f7c7d358e297']",49,,,,,,,,,,,,,,,,Getafe,216,00:37:49.630,Pass,True,25.8,22.4,36.4,24.4,2,2,3,2,0.010013,0.011105,0.001092000000000001,0.001092000000000001,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.8842,,,,,,,,,,,,,,1a67969b-d7d3-454e-b29e-74d81fa5a430,3477,,"[103.0, 49.9]",69270,82,,,,,-1.6295521,,Right Foot,,,"[102.5, 41.4]",,Ground Pass,,8.514693,,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,179,Barcelona,217,['d78da482-4c5b-43cb-bc4f-5fd621febce1'],57,,,,,,,,,,,,,,,,Barcelona,217,00:37:57.898,Pass,,103.0,49.9,102.5,41.4,10,4,10,4,0.108051,0.108051,0.0,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.609959,,,,,,,,,,,,,,1736f028-0f62-4b85-9229-62a24e4df238,3490,,"[105.4, 80.0]",69270,83,,True,,,-2.0427425,,,,,"[100.5, 70.4]",,Low Pass,,10.778219,,,,Sergio Busquets i Burgos,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,180,Barcelona,217,['cb16384d-6b32-44d8-94e9-dbefcf808919'],42,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.483,Pass,,105.4,80.0,100.5,70.4,10,7,9,7,0.034851,0.027563,-0.007287999999999999,0.0,,,0.19471106,0.19471106,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.547836,,,,,,,,,,,,,,6c9193e5-390d-4518-b40a-ea0de6c6e869,3492,,"[103.9, 72.1]",69270,83,,True,,,-2.7693233,,Right Foot,,,"[93.4, 68.0]",,Ground Pass,,11.272089,,,,Andrés Iniesta Luján,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,180,Barcelona,217,['2f43068a-51e5-4f62-a163-ec7fb8c2851e'],43,,,,,,,,,,,,,,,,Barcelona,217,00:38:43.460,Pass,,103.9,72.1,93.4,68.0,10,7,9,6,0.034851,0.029533,-0.005318,0.0,,,0.19471106,0.19471106,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.823967,,,,,,,,,,,,,,1127c4de-f2f7-4243-9b36-22a0ab2a935b,3494,,"[91.2, 65.6]",69270,83,,,,,-1.1935472,,Right Foot,,,"[93.3, 60.3]",,Ground Pass,,5.700877,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,180,Barcelona,217,['5a4d095d-097c-4b80-a28f-09868ebb1aed'],46,,,,,,,,,,,,,,,,Barcelona,217,00:38:46.739,Pass,,91.2,65.6,93.3,60.3,9,6,9,6,0.029533,0.029533,0.0,0.0,,,0.19471106,0.19471106,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.4554,,,,,,,,,,,,,,3063d376-4806-4d30-8008-662233dd822c,3498,,"[92.4, 59.3]",69270,83,,,,,-3.0172377,,Left Foot,,,"[84.4, 58.3]",,Ground Pass,,8.062258,,,,Andrés Iniesta Luján,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,180,Barcelona,217,"['4b5ee82b-e4bc-499d-b385-721fd27afad0', 'fb905e99-d8f6-47fe-a4e2-24bfc7459669']",47,,,,,,,,,,,,,,,,Barcelona,217,00:38:47.926,Pass,True,92.4,59.3,84.4,58.3,9,5,8,5,0.028552,0.024122,-0.00443,0.0,,,0.19471106,0.19471106,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.2564,,,,,,,,,,,,,,5bf3c124-a399-4ff7-9e02-c3483b9aa0f0,3501,,"[84.1, 57.1]",69270,83,,,,,-2.3823168,,Right Foot,,,"[62.5, 36.6]",,Ground Pass,,29.779356,,,,Gabriel Alejandro Milito,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,180,Barcelona,217,['c7e073b3-dba2-4eeb-88ab-49f6df32cef0'],50,,,,,,,,,,,,,,,,Barcelona,217,00:38:50.019,Pass,,84.1,57.1,62.5,36.6,8,5,6,3,0.024122,0.016895,-0.007227000000000001,0.0,,,0.19471106,0.19471106,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.90737,,,,,,,,,,,,,,b7b37c20-017e-4995-b846-0c6fbfe48e81,3504,,"[64.1, 36.9]",69270,83,,,,,2.3099313,,Left Foot,,,"[53.8, 48.2]",,Low Pass,,15.2898655,,,,Javier Alejandro Mascherano,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,180,Barcelona,217,['f3ce4fb9-6236-4d08-bd54-159748aee535'],51,,,,,,,,,,,,,,,,Barcelona,217,00:38:51.697,Pass,,64.1,36.9,53.8,48.2,6,3,5,4,0.016895,0.014846,-0.0020490000000000005,0.0,,,0.19471106,0.19471106,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.4488,,,,,,,,,,,,,,2e758581-02bb-4b59-b969-1e65b00f7bfb,3512,,"[101.9, 29.5]",69270,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Javier Arizmendi de Lucas,26217.0,Right Wing,180,Barcelona,217,['a163dc3d-1ea1-4adb-b455-3d372b02abbe'],58,,Left Foot,"[109.3, 33.2, 0.1]",,"[{'location': [109.4, 34.2], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 35.6], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,True,,Saved,0.19471106,Normal,Open Play,,,,Getafe,216,00:38:58.019,Shot,,101.9,29.5,,,10,2,0,0,0.054911,0.006383,-0.048528,0.0,,0.19471106,0.19471106,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.4563,,,,,,,,,,,,,,090e0c8b-fd93-4948-91b6-706e1929cb6b,3514,,"[11.3, 43.1]",69270,84,,True,,,-0.0685945,,Keeper Arm,,,"[24.4, 42.2]",,High Pass,,13.130879,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,181,Barcelona,217,['caacc231-94b3-4411-8ca0-e64e244cbe0f'],14,,,,,,,,,,,,,,,,Barcelona,217,00:39:14.653,Pass,,11.3,43.1,24.4,42.2,0,4,2,4,0.009411,0.010165,0.0007540000000000012,0.0007540000000000012,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
